"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Post Title","Slug","Permalink","Product URI","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","External URL","Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Post Author","Username","User Role"
"1403","PT0006","1414","","Porto Transparent Images &#8211; Black, Extra Large","Porto Transparent Images - Black, Extra Large","porto-transparent-images-black-extra-large__trashed",,"http://unihawker.com/product/porto-transparent-images__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","101.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","3","1","debashish","Administrator"
"1403","PT0006","1413","","Porto Transparent Images &#8211; silver, Large","Porto Transparent Images - silver, Large","porto-transparent-images-silver-large__trashed",,"http://unihawker.com/product/porto-transparent-images__trashed/?attribute_pa_color=silver&attribute_pa_size=large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","111.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"1403","PT0006","1404","","Porto Transparent Images &#8211; Black, Medium","Porto Transparent Images - Black, Medium","porto-transparent-images-black-medium__trashed",,"http://unihawker.com/product/porto-transparent-images__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","108.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","0","1","debashish","Administrator"
"","","1403","PT0006","Porto Transparent Images","Porto Transparent Images","porto-transparent-images__trashed","http://unihawker.com/product/porto-transparent-images__trashed/","http://unihawker.com/product/porto-transparent-images__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","No","No","No","101.00","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/shop1_fullwidth_product_img.jpg","1517","Taxable","","","","","0","0","Standard","yes","10","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
"1389","PT0005","1402","","Product Both Sticky &#8211; Red, Small","Product Both Sticky - Red, Small","porto-both-sticky-info-red-small__trashed",,"http://unihawker.com/product/porto-both-sticky-info__trashed/?attribute_pa_color=red&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","89","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","0","In Stock","No","No","","","","","","Trash","Closed","4","1","debashish","Administrator"
"1389","PT0005","1401","","Product Both Sticky &#8211; Black, Extra Large","Product Both Sticky - Black, Extra Large","porto-both-sticky-info-black-extra-large__trashed",,"http://unihawker.com/product/porto-both-sticky-info__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","89","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","0","In Stock","No","No","","","","","","Trash","Closed","3","1","debashish","Administrator"
"1389","PT0005","1391","","Product Both Sticky &#8211; Blue, Large","Product Both Sticky - Blue, Large","porto-both-sticky-info-silver-large__trashed",,"http://unihawker.com/product/porto-both-sticky-info__trashed/?attribute_pa_color=blue&attribute_pa_size=large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","89","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","0","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"1389","PT0005","1390","","Product Both Sticky &#8211; Black, Medium","Product Both Sticky - Black, Medium","porto-both-sticky-info-black-medium__trashed",,"http://unihawker.com/product/porto-both-sticky-info__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","89","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","0","In Stock","No","No","","","","","","Trash","Closed","1","1","debashish","Administrator"
"","","1389","PT0005","Product Both Sticky","Product Both Sticky","porto-both-sticky-info__trashed","http://unihawker.com/product/porto-both-sticky-info__trashed/","http://unihawker.com/product/porto-both-sticky-info__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","Yes","No","No","89","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/product-29-grey.jpg","1481|1486|1485","Taxable","","","","","0","0","Standard","yes","10","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
"1384","PT0003-1","1388","","Product Sticky Info &#8211; Red, Small","Product Sticky Info - Red, Small","porto-sticky-info-red-small__trashed",,"http://unihawker.com/product/porto-sticky-info__trashed/?attribute_pa_color=red&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","39","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","4","1","debashish","Administrator"
"1384","PT0003-1","1387","","Product Sticky Info &#8211; Black, Extra Large","Product Sticky Info - Black, Extra Large","porto-sticky-info-black-extra-large__trashed",,"http://unihawker.com/product/porto-sticky-info__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","39","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","3","1","debashish","Administrator"
"1384","PT0003-1","1386","","Product Sticky Info &#8211; Blue, Large","Product Sticky Info - Blue, Large","porto-sticky-info-silver-large__trashed",,"http://unihawker.com/product/porto-sticky-info__trashed/?attribute_pa_color=blue&attribute_pa_size=large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","39","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"1384","PT0003-1","1385","","Product Sticky Info &#8211; Black, Medium","Product Sticky Info - Black, Medium","porto-sticky-info-black-medium__trashed",,"http://unihawker.com/product/porto-sticky-info__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","39","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","0","1","debashish","Administrator"
"","","1384","PT0003-1","Product Sticky Info","Product Sticky Info","porto-sticky-info__trashed","http://unihawker.com/product/porto-sticky-info__trashed/","http://unihawker.com/product/porto-sticky-info__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","No","No","No","39","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/4-e1523080459948.jpg","1405|1408|1407","Taxable","","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
"1379","PT0003","1383","","Full Width Layout &#8211; Red, Small","Full Width Layout - Red, Small","porto-evolution-headset-red-small__trashed",,"http://unihawker.com/product/porto-evolution-headset-2__trashed/?attribute_pa_color=red&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","99","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","4","1","debashish","Administrator"
"1379","PT0003","1382","","Full Width Layout &#8211; Black, Extra Large","Full Width Layout - Black, Extra Large","porto-evolution-headset-black-extra-large-2__trashed",,"http://unihawker.com/product/porto-evolution-headset-2__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","99","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","3","1","debashish","Administrator"
"1379","PT0003","1381","","Full Width Layout &#8211; Blue, Large","Full Width Layout - Blue, Large","porto-evolution-headset-silver-large-2__trashed",,"http://unihawker.com/product/porto-evolution-headset-2__trashed/?attribute_pa_color=blue&attribute_pa_size=large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","99","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"1379","PT0003","1380","","Full Width Layout &#8211; Black, Medium","Full Width Layout - Black, Medium","porto-evolution-headset-black-medium-2__trashed",,"http://unihawker.com/product/porto-evolution-headset-2__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","99","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","0","1","debashish","Administrator"
"","","1379","PT0003","Full Width Layout","Full Width Layout","porto-evolution-headset-2__trashed","http://unihawker.com/product/porto-evolution-headset-2__trashed/","http://unihawker.com/product/porto-evolution-headset-2__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row][vc_column][vc_single_image image=""1292"" img_size=""full"" el_class=""pull-right"" label=""""][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat. Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam.[/vc_column_text][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1519368676441{margin-top: 20px !important;margin-bottom: 50px !important;}""][vc_column width=""1/3""][porto_info_box icon=""fa fa-star"" icon_size=""28"" icon_color=""#29363c"" icon_style=""advanced"" icon_border_style=""solid"" icon_color_border=""#29363c"" icon_border_size=""2"" icon_border_radius=""60"" icon_border_spacing=""60"" title=""DEDICATED SERVICE"" pos=""top"" title_font_style=""700"" title_font_size=""14"" title_font_line_height=""22"" title_font_color=""#2b2b2d"" desc_font_size=""14"" desc_font_line_height=""27"" desc_font_color=""#4a505e""]Consult our specialists for help with an order, customization, or design advice[/porto_info_box][/vc_column][vc_column width=""1/3""][porto_info_box icon=""fa fa-reply"" icon_size=""28"" icon_color=""#29363c"" icon_style=""advanced"" icon_border_style=""solid"" icon_color_border=""#29363c"" icon_border_size=""2"" icon_border_radius=""60"" icon_border_spacing=""60"" title=""FREE RETURNS"" pos=""top"" title_font_style=""700"" title_font_size=""14"" title_font_line_height=""22"" title_font_color=""#2b2b2d"" desc_font_size=""14"" desc_font_line_height=""27"" desc_font_color=""#4a505e""]Consult our specialists for help with an order, customization, or design advice[/porto_info_box][/vc_column][vc_column width=""1/3""][porto_info_box icon=""fa fa-paper-plane"" icon_size=""28"" icon_color=""#29363c"" icon_style=""advanced"" icon_border_style=""solid"" icon_color_border=""#29363c"" icon_border_size=""2"" icon_border_radius=""60"" icon_border_spacing=""60"" title=""INTERNATIONAL SHIPPING"" pos=""top"" title_font_style=""700"" title_font_size=""14"" title_font_line_height=""22"" title_font_color=""#2b2b2d"" desc_font_size=""14"" desc_font_line_height=""27"" desc_font_color=""#4a505e""]Consult our specialists for help with an order, customization, or design advice[/porto_info_box][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore. Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore.Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","No","No","No","99","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/product-65-grey.jpg","1483|1478|1477","Taxable","","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
"1369","PT0002","1378","","Porto Sports Shoes &#8211; Black, Medium","Porto Sports Shoes - Black, Medium","porto-sports-shoes-black-medium__trashed",,"http://unihawker.com/product/porto-sports-shoes__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","108.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","1","1","debashish","Administrator"
"1368","","1377","","Product Extended &#8211; Red, Medium","Product Extended - Red, Medium","porto-evolution-headset-red-medium__trashed",,"http://unihawker.com/product/porto-evolution-headset__trashed/?attribute_pa_color=red&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","105.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","0","1","debashish","Administrator"
"1368","","1376","","Product Extended &#8211; Blue, Small","Product Extended - Blue, Small","porto-evolution-headset-blue-small__trashed",,"http://unihawker.com/product/porto-evolution-headset__trashed/?attribute_pa_color=blue&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","99.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","3","1","debashish","Administrator"
"1368","","1375","","Product Extended &#8211; Black, Medium","Product Extended - Black, Medium","porto-evolution-headset-black-medium__trashed",,"http://unihawker.com/product/porto-evolution-headset__trashed/?attribute_pa_color=black&attribute_pa_size=medium-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","109.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"1368","","1374","","Product Extended &#8211; Black, Extra Large","Product Extended - Black, Extra Large","porto-evolution-headset-black-extra-large__trashed",,"http://unihawker.com/product/porto-evolution-headset__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","102.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","1","1","debashish","Administrator"
"1368","","1373","","Product Extended &#8211; silver, Large","Product Extended - silver, Large","porto-evolution-headset-silver-large__trashed",,"http://unihawker.com/product/porto-evolution-headset__trashed/?attribute_pa_color=silver&attribute_pa_size=large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","101.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","5","1","debashish","Administrator"
"1369","PT0002","1372","","Porto Sports Shoes &#8211; Red, Small","Porto Sports Shoes - Red, Small","porto-sports-shoes-red-small__trashed",,"http://unihawker.com/product/porto-sports-shoes__trashed/?attribute_pa_color=red&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","105.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","6","1","debashish","Administrator"
"1369","PT0002","1371","","Porto Sports Shoes &#8211; Black, Extra Large","Porto Sports Shoes - Black, Extra Large","porto-sports-shoes-black-extra-large__trashed",,"http://unihawker.com/product/porto-sports-shoes__trashed/?attribute_pa_color=black&attribute_pa_size=extra-large-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","101.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","5","1","debashish","Administrator"
"1369","PT0002","1370","","Porto Sports Shoes &#8211; Green, Small","Porto Sports Shoes - Green, Small","porto-sports-shoes-green-small__trashed",,"http://unihawker.com/product/porto-sports-shoes__trashed/?attribute_pa_color=green&attribute_pa_size=small-2","","","09/04/2018","08/04/2019","Variation","Shop and search results","No","No","No","111.00","","","","","","","","","","","","Uncategorized","","",,"Taxable","parent","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Closed","2","1","debashish","Administrator"
"","","1369","PT0002","Porto Sports Shoes","Porto Sports Shoes","porto-sports-shoes__trashed","http://unihawker.com/product/porto-sports-shoes__trashed/","http://unihawker.com/product/porto-sports-shoes__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","No","No","No","108.00","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/1-e1523080430707.jpg","1406|1407|1408","Taxable","","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
"","","1368","","Product Extended","Product Extended","porto-evolution-headset__trashed","http://unihawker.com/product/porto-evolution-headset__trashed/","http://unihawker.com/product/porto-evolution-headset__trashed/","[vc_row el_class=""m-b-md""][vc_column][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.[/vc_column_text][/vc_column][/vc_row][vc_row el_class=""m-b-md"" css="".vc_custom_1511248807031{padding-left: 40px !important;}""][vc_column][porto_info_list icon_color=""#21293c"" font_size_icon=""16""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list][/vc_column][/vc_row][vc_row][vc_column][vc_column_text]Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.[/vc_column_text][/vc_column][/vc_row]","Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.","09/04/2018","08/04/2019","Variable","Shop and search results","Yes","No","No","101.00","","","","","","","","","","","","Uncategorized","","http://unihawker.com/wp-content/uploads/2018/04/product-89-grey.jpg","1485|1482|1481","Taxable","","","","","0","0","Standard","no","","In Stock","No","No","","","","","","Trash","Open","0","1","debashish","Administrator"
